,time,u_out
169,16.900000000000002,0.29739271209296686
170,17.0,0.29022689213696135
171,17.1,0.28855398585851655
172,17.2,0.2800025841750525
173,17.3,0.2788990540550528
174,17.400000000000002,0.2617623979255117
175,17.5,0.2513360424295793
176,17.6,0.25134518486978924
177,17.7,0.25281879100768806
178,17.8,0.23087292995243883
179,17.900000000000002,0.21839105909330425
180,18.0,0.2374623175629307
181,18.1,0.21505383381602797
182,18.2,0.2091232061788133
183,18.3,0.18860553597730287
184,18.400000000000002,0.19825748795407294
185,18.5,0.18817436847795657
186,18.6,0.18704616941479232
187,18.7,0.18630221111907613
188,18.8,0.16118684727613913
189,18.900000000000002,0.16858802694127778
190,19.0,0.15568400559826187
191,19.1,0.1592136834320196
192,19.200000000000003,0.14161384660751714
193,19.3,0.17106349174822733
194,19.400000000000002,0.15579832924208417
195,19.5,0.172099756581464
196,19.6,0.14266795671832563
197,19.700000000000003,0.16270173195956217
198,19.8,0.13884774014340154
199,19.900000000000002,0.14004281341631034
200,20.0,0.15336013352671365
201,20.1,0.14899663123039308
202,20.200000000000003,0.15563785937949293
203,20.3,0.14756751794715878
204,20.400000000000002,0.12645431067610544
205,20.5,0.16182058892581327
206,20.6,0.13820363849297185
207,20.700000000000003,0.14368946911552968
208,20.8,0.15194146985152995
209,20.900000000000002,0.15354965547220312
210,21.0,0.15371576839746462
211,21.1,0.153966693891027
212,21.200000000000003,0.1365486534390631
213,21.3,0.13979961994810328
214,21.400000000000002,0.14240468153962865
215,21.5,0.1373007417504556
216,21.6,0.1343496021462674
217,21.700000000000003,0.14535897982536147
218,21.8,0.13138755089324985
219,21.900000000000002,0.1276619785618762
220,22.0,0.11592124238033619
221,22.1,0.11953674249992312
222,22.200000000000003,0.1084695014630232
223,22.3,0.10195068073207043
224,22.400000000000002,0.11337517226687144
225,22.5,0.09766863165931722
226,22.6,0.08281228602297916
227,22.700000000000003,0.08365848614171743
228,22.8,0.07954305365732821
229,22.900000000000002,0.05387299587033025
230,23.0,0.060716467840232866
231,23.1,0.05386896013620273
232,23.200000000000003,0.05760800339772804
233,23.3,0.031930778061088926
234,23.400000000000002,0.03020916864172949
235,23.5,0.003887231130136108
236,23.6,0.007997495076128883
237,23.700000000000003,0.0009046834631419327
238,23.8,0.015866862923016502
239,23.900000000000002,-0.007553448950454954
240,24.0,-0.01822662581982449
241,24.1,-0.030603707780619684
242,24.200000000000003,-0.04553637885101866
243,24.3,-0.03436781121656323
244,24.400000000000002,-0.046066710086114515
245,24.5,-0.05964473629371431
246,24.6,-0.0702700559887428
247,24.700000000000003,-0.05189992669374915
248,24.8,-0.07963799022061512
249,24.900000000000002,-0.05586827155087204
250,25.0,-0.0861707836247144
251,25.1,-0.076380071635312
252,25.200000000000003,-0.07374211137309422
253,25.3,-0.1045030612323642
254,25.400000000000002,-0.08248548566529054
255,25.5,-0.09455793751678292
256,25.6,-0.08704724811996045
257,25.700000000000003,-0.09577932609928712
258,25.8,-0.11865816088285439
259,25.900000000000002,-0.10722729977830547
260,26.0,-0.08943052057789433
261,26.1,-0.11939968938319273
262,26.200000000000003,-0.09995265939656954
263,26.3,-0.09635545925344377
264,26.400000000000002,-0.09850063892911627
265,26.5,-0.09292019636109718
266,26.6,-0.100704233861836
267,26.700000000000003,-0.09217322517667528
268,26.8,-0.09428286412610168
269,26.900000000000002,-0.09043851887305782
270,27.0,-0.09443699006734242
271,27.1,-0.08574325564579219
272,27.200000000000003,-0.09832131811106645
273,27.3,-0.07456997584766742
274,27.400000000000002,-0.09304807796541456
275,27.5,-0.09006034827716113
276,27.6,-0.09193903455337672
277,27.700000000000003,-0.0849673548823312
278,27.8,-0.0869486806956263
279,27.900000000000002,-0.09117231151079194
280,28.0,-0.0952142863077287
281,28.1,-0.09399519366527591
282,28.200000000000003,-0.10295729186306705
283,28.3,-0.08927051963779394
284,28.400000000000002,-0.08958744438528667
285,28.5,-0.11588070246483803
286,28.6,-0.11502765951725327
287,28.700000000000003,-0.11448967326909884
288,28.8,-0.11180928088995537
289,28.900000000000002,-0.12138661448164481
290,29.0,-0.1422546538698963
291,29.1,-0.12750702230273106
292,29.200000000000003,-0.13060658385144325
293,29.3,-0.13909046123554103
294,29.400000000000002,-0.12553170168148572
295,29.5,-0.1645328477796882
296,29.6,-0.16682539617864708
297,29.700000000000003,-0.1666112853503351
298,29.8,-0.18341105844755776
299,29.900000000000002,-0.1678380873859589
300,30.0,-0.1833940859252774
301,30.1,-0.18231135521191655
302,30.200000000000003,-0.198304074676269
303,30.3,-0.19890520586619367
304,30.400000000000002,-0.217057520159129
305,30.5,-0.2239968202228796
306,30.6,-0.2292164648767052
307,30.700000000000003,-0.21770808188988988
308,30.8,-0.2393780623216951
309,30.900000000000002,-0.23246060798551152
310,31.0,-0.21655576512968935
